match_id,season_name,match_date,team_id,team_name,is_home,statistic_type,statistic_location,value,team_folder,form_value,team_strength,team_strength_normalized,home_advantage,match_day_of_week,match_month,match_is_weekend,tournament_type,matchday,tournament_phase,tournament_progress,detailed_phase
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Goals_average,home,0.94,Necaxa,1.2366666666666692,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Goals_average,home,0.94,Necaxa,1.1000000000000025,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Goals_average,home,0.94,Necaxa,0.8600000000000024,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Goals_first,home,47.0,Necaxa,,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Goals_count,away,14.0,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Goals_percentage,away,46.67,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Goals_average,away,0.78,Necaxa,1.2366666666666692,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Goals_average,away,0.78,Necaxa,1.1000000000000025,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Goals_average,away,0.78,Necaxa,0.8600000000000024,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Goals_first,away,52.0,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Wins_count,all,9.0,Necaxa,,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Wins_percentage,all,25.71,Necaxa,9.143333333333336,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Wins_percentage,all,25.71,Necaxa,31.053333333333338,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,False,Team Wins_percentage,all,25.71,Necaxa,41.903333333333336,450.024,0.06371349322891184,0,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Team Wins_count,home,6.0,Necaxa,,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Team Wins_percentage,home,66.67,Necaxa,9.143333333333336,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
team_stat_3951_17191,2020-2021,2025-04-24 23:16:10.523959,3951,Necaxa,True,Team Wins_percentage,home,66.67,Necaxa,31.053333333333338,450.024,0.06371349322891184,1,3,4,0,Clausura,8.0,regular_season,0.47058823529411764,mid
