match_id,season_name,match_date,team_id,team_name,is_home,statistic_type,statistic_location,value
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Draws_count,all,13.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Draws_percentage,all,32.5
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Team Draws_count,home,5.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Team Draws_percentage,home,38.46
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Draws_count,away,8.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Draws_percentage,away,61.54
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals Conceded_count,all,37.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals Conceded_average,all,0.93
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals Conceded_first,all,39.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Goals Conceded_count,home,17.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Goals Conceded_percentage,home,45.95
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Goals Conceded_average,home,0.85
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Goals Conceded_first,home,54.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals Conceded_count,away,20.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals Conceded_percentage,away,54.05
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals Conceded_average,away,1.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals Conceded_first,away,28.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Lost_count,all,9.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Lost_percentage,all,22.5
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Team Lost_count,home,4.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Team Lost_percentage,home,44.44
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Lost_count,away,5.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Lost_percentage,away,55.56
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Wins_count,all,18.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Wins_percentage,all,45.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Team Wins_count,home,11.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Team Wins_percentage,home,61.11
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Wins_count,away,7.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Team Wins_percentage,away,38.89
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals_count,all,51.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals_average,all,1.28
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals_first,all,42.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Goals_count,home,30.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Goals_percentage,home,58.82
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Goals_average,home,1.5
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Goals_first,home,41.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals_count,away,21.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals_percentage,away,41.18
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals_average,away,1.05
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Goals_first,away,43.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Cleansheets_count,all,19.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Cleansheets_percentage,all,47.5
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Cleansheets_count,home,11.0
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,True,Cleansheets_percentage,home,57.89
team_stat_2687_18469,2021-2022,2025-04-24T23:15:55.108029,2687,America,False,Cleansheets_count,away,8.0
