match_id,season_name,match_date,team_id,team_name,is_home,statistic_type,statistic_location,value
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Cleansheets_count,all,10.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Cleansheets_percentage,all,28.57
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Cleansheets_count,home,5.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Cleansheets_percentage,home,50.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Cleansheets_count,away,5.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Cleansheets_percentage,away,50.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Team Draws_count,all,5.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Team Draws_percentage,all,14.29
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Team Draws_count,home,0.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Team Draws_percentage,home,0.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Team Draws_count,away,5.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Team Draws_percentage,away,100.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals Conceded_count,all,44.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals Conceded_average,all,1.26
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals Conceded_first,all,38.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Goals Conceded_count,home,23.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Goals Conceded_percentage,home,52.27
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Goals Conceded_average,home,1.35
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Goals Conceded_first,home,40.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals Conceded_count,away,21.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals Conceded_percentage,away,47.73
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals Conceded_average,away,1.17
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals Conceded_first,away,37.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals_count,all,38.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals_average,all,1.09
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals_first,all,51.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Goals_count,home,18.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Goals_percentage,home,47.37
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Goals_average,home,1.06
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Goals_first,home,40.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals_count,away,20.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals_percentage,away,52.63
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals_average,away,1.11
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Goals_first,away,58.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Team Wins_count,all,13.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Team Wins_percentage,all,37.14
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Team Wins_count,home,7.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Team Wins_percentage,home,53.85
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Team Wins_count,away,6.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Team Wins_percentage,away,46.15
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Failed To Score_count,all,13.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Failed To Score_percentage,all,37.14
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Failed To Score_count,home,8.0
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Failed To Score_percentage,home,61.54
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,True,Failed To Score_overall_percentage,home,22.86
team_stat_3951_18469,2021-2022,2025-04-24T23:16:10.133058,3951,Necaxa,False,Failed To Score_count,away,5.0
