match_id,season_name,match_date,team_id,team_name,is_home,statistic_type,statistic_location,value
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,False,Team Lost_percentage,all,40.0
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,True,Team Lost_count,home,7.0
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,True,Team Lost_percentage,home,50.0
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,False,Team Lost_count,away,7.0
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,False,Team Lost_percentage,away,50.0
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,False,Both Teams To Score_count,all,21.0
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,False,Both Teams To Score_percentage,all,60.0
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,True,Both Teams To Score_count,home,15.0
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,True,Both Teams To Score_percentage,home,71.43
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,False,Both Teams To Score_count,away,6.0
team_stat_967_18469,2021-2022,2025-04-24T23:16:03.579091,967,Toluca,False,Both Teams To Score_percentage,away,28.57
