team_id,team_name,season_id,season_name,statistic_type,statistic_code,statistic_group,location,metric,value
2662,Monterrey,18469,2021/2022,Cleansheets,cleansheets,,all,count,13.0
2662,Monterrey,18469,2021/2022,Cleansheets,cleansheets,,all,percentage,34.21
2662,Monterrey,18469,2021/2022,Cleansheets,cleansheets,,home,count,10.0
2662,Monterrey,18469,2021/2022,Cleansheets,cleansheets,,home,percentage,76.92
2662,Monterrey,18469,2021/2022,Cleansheets,cleansheets,,away,count,3.0
2662,Monterrey,18469,2021/2022,Cleansheets,cleansheets,,away,percentage,23.08
2662,Monterrey,18469,2021/2022,Corners,corners,offensive,overall,count,201.0
2662,Monterrey,18469,2021/2022,Corners,corners,offensive,overall,average,5.29
2662,Monterrey,18469,2021/2022,Dangerous Attacks,dangerous-attacks,offensive,overall,count,1455.0
2662,Monterrey,18469,2021/2022,Dangerous Attacks,dangerous-attacks,offensive,overall,average,38.29
2662,Monterrey,18469,2021/2022,Team Draws,team-draws,,all,count,15.0
2662,Monterrey,18469,2021/2022,Team Draws,team-draws,,all,percentage,39.47
2662,Monterrey,18469,2021/2022,Team Draws,team-draws,,home,count,7.0
2662,Monterrey,18469,2021/2022,Team Draws,team-draws,,home,percentage,46.67
2662,Monterrey,18469,2021/2022,Team Draws,team-draws,,away,count,8.0
2662,Monterrey,18469,2021/2022,Team Draws,team-draws,,away,percentage,53.33
2662,Monterrey,18469,2021/2022,Fouls,fouls,defensive,overall,count,450.0
2662,Monterrey,18469,2021/2022,Fouls,fouls,defensive,overall,average,11.84
2662,Monterrey,18469,2021/2022,Goals Conceded,goals-conceded,defensive,all,count,37.0
2662,Monterrey,18469,2021/2022,Goals Conceded,goals-conceded,defensive,all,average,0.97
2662,Monterrey,18469,2021/2022,Goals Conceded,goals-conceded,defensive,all,first,46.0
2662,Monterrey,18469,2021/2022,Goals Conceded,goals-conceded,defensive,home,count,12.0
2662,Monterrey,18469,2021/2022,Goals Conceded,goals-conceded,defensive,home,percentage,32.43
2662,Monterrey,18469,2021/2022,Goals Conceded,goals-conceded,defensive,home,average,0.63
2662,Monterrey,18469,2021/2022,Goals Conceded,goals-conceded,defensive,home,first,50.0
