match_id,season_name,match_date,team_id,team_name,is_home,statistic_type,statistic_location,value
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Cleansheets_count,all,7.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Cleansheets_percentage,all,18.92
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Cleansheets_count,home,5.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Cleansheets_percentage,home,71.43
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Cleansheets_count,away,2.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Cleansheets_percentage,away,28.57
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals Conceded_count,all,39.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals Conceded_average,all,1.05
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals Conceded_first,all,54.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Goals Conceded_count,home,18.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Goals Conceded_percentage,home,46.15
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Goals Conceded_average,home,0.95
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Goals Conceded_first,home,51.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals Conceded_count,away,21.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals Conceded_percentage,away,53.85
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals Conceded_average,away,1.17
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals Conceded_first,away,57.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Lost_count,all,10.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Lost_percentage,all,27.03
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Team Lost_count,home,3.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Team Lost_percentage,home,30.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Lost_count,away,7.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Lost_percentage,away,70.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Wins_count,all,16.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Wins_percentage,all,43.24
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Team Wins_count,home,9.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Team Wins_percentage,home,56.25
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Wins_count,away,7.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Wins_percentage,away,43.75
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Draws_count,all,11.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Draws_percentage,all,29.73
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Team Draws_count,home,7.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Team Draws_percentage,home,63.64
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Draws_count,away,4.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Team Draws_percentage,away,36.36
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals_count,all,52.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals_average,all,1.41
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals_first,all,35.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Goals_count,home,26.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Goals_percentage,home,50.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Goals_average,home,1.37
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,True,Goals_first,home,41.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals_count,away,26.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals_percentage,away,50.0
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals_average,away,1.44
team_stat_2662_17191,2020-2021,2025-04-24T23:15:59.843891,2662,Monterrey,False,Goals_first,away,27.0
